choice_key	dilemma_key
FIRST	sw_foreign_settlers_drive_out_vik_reg_eidenburg
SECOND	sw_foreign_settlers_drive_out_vik_reg_exanceaster
FIRST	sw_foreign_settlers_drive_out_vik_reg_eoferwic
SECOND	sw_foreign_settlers_drive_out_vik_reg_eidenburg
FIRST	sw_foreign_settlers_drive_out_vik_reg_dyflin
SECOND	sw_foreign_settlers_drive_out_vik_reg_eoferwic
FIRST	sw_foreign_settlers_drive_out_vik_reg_dun_patraic
SECOND	sw_foreign_settlers_drive_out_vik_reg_dyflin
FIRST	sw_foreign_settlers_drive_out_vik_reg_dun_sebuirgi
SECOND	sw_foreign_settlers_drive_out_vik_reg_dun_patraic
FIRST	sw_foreign_settlers_drive_out_vik_reg_dun_foither
SECOND	sw_foreign_settlers_drive_out_vik_reg_dun_sebuirgi
FIRST	sw_foreign_settlers_drive_out_vik_reg_druim_da_ethiar
SECOND	sw_foreign_settlers_drive_out_vik_reg_dun_foither
FIRST	sw_foreign_settlers_drive_out_vik_reg_dun_att
SECOND	sw_foreign_settlers_drive_out_vik_reg_druim_da_ethiar
FIRST	sw_foreign_settlers_drive_out_vik_reg_doreceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_dun_att
FIRST	sw_foreign_settlers_drive_out_vik_reg_corcach
SECOND	sw_foreign_settlers_drive_out_vik_reg_doreceaster
FIRST	sw_foreign_settlers_drive_out_vik_reg_dinefwr
SECOND	sw_foreign_settlers_drive_out_vik_reg_corcach
FIRST	sw_foreign_settlers_drive_out_vik_reg_colneceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_dinefwr
FIRST	sw_foreign_settlers_drive_out_vik_reg_cetretha
SECOND	sw_foreign_settlers_drive_out_vik_reg_colneceaster
FIRST	sw_foreign_settlers_drive_out_vik_reg_cippanhamm
SECOND	sw_foreign_settlers_drive_out_vik_reg_cetretha
FIRST	sw_foreign_settlers_drive_out_vik_reg_ceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_cippanhamm
FIRST	sw_foreign_settlers_drive_out_vik_reg_casteltoun
SECOND	sw_foreign_settlers_drive_out_vik_reg_ceaster
FIRST	sw_foreign_settlers_drive_out_vik_reg_cathair_commain
SECOND	sw_foreign_settlers_drive_out_vik_reg_casteltoun
FIRST	sw_foreign_settlers_drive_out_vik_reg_carleol
SECOND	sw_foreign_settlers_drive_out_vik_reg_cathair_commain
FIRST	sw_foreign_settlers_drive_out_vik_reg_caisil
SECOND	sw_foreign_settlers_drive_out_vik_reg_carleol
FIRST	sw_foreign_settlers_drive_out_vik_reg_cantwaraburg
SECOND	sw_foreign_settlers_drive_out_vik_reg_caisil
FIRST	sw_foreign_settlers_drive_out_vik_reg_cair_gwent
SECOND	sw_foreign_settlers_drive_out_vik_reg_cantwaraburg
FIRST	sw_foreign_settlers_drive_out_vik_reg_blascona
SECOND	sw_foreign_settlers_drive_out_vik_reg_cair_gwent
FIRST	sw_foreign_settlers_drive_out_vik_reg_bornais
SECOND	sw_foreign_settlers_drive_out_vik_reg_blascona
FIRST	sw_foreign_settlers_drive_out_vik_reg_bebbanburg
SECOND	sw_foreign_settlers_drive_out_vik_reg_bornais
FIRST	sw_foreign_settlers_drive_out_vik_reg_aethelingaeg
SECOND	sw_foreign_settlers_drive_out_vik_reg_bebbanburg
FIRST	sw_foreign_settlers_drive_out_vik_reg_airchardan
SECOND	sw_foreign_settlers_drive_out_vik_reg_aethelingaeg
FIRST	sw_foreign_settlers_drive_out_vik_reg_achadh_bo
SECOND	sw_foreign_settlers_drive_out_vik_reg_airchardan
FIRST	sw_foreign_settlers_drive_out_vik_reg_aberffro
SECOND	sw_foreign_settlers_drive_out_vik_reg_achadh_bo
FIRST	sw_foreign_settlers_drive_out_vik_reg_aberteifi
SECOND	sw_foreign_settlers_drive_out_vik_reg_aberffro
SECOND	sw_foreign_plot_governor_vik_reg_wintanceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_aberteifi
FIRST	sw_foreign_plot_governor_vik_reg_werham
THIRD	sw_foreign_plot_governor_vik_reg_wintanceaster
THIRD	sw_foreign_plot_governor_vik_reg_werham
SECOND	sw_foreign_plot_governor_vik_reg_werham
SECOND	sw_foreign_plot_governor_vik_reg_waerincwicum
FIRST	sw_foreign_plot_governor_vik_reg_wintanceaster
FIRST	sw_foreign_plot_governor_vik_reg_veisafjordr
THIRD	sw_foreign_plot_governor_vik_reg_waerincwicum
THIRD	sw_foreign_plot_governor_vik_reg_veisafjordr
SECOND	sw_foreign_plot_governor_vik_reg_veisafjordr
SECOND	sw_foreign_plot_governor_vik_reg_vedrafjordr
FIRST	sw_foreign_plot_governor_vik_reg_waerincwicum
FIRST	sw_foreign_plot_governor_vik_reg_tor_in_duine
THIRD	sw_foreign_plot_governor_vik_reg_vedrafjordr
THIRD	sw_foreign_plot_governor_vik_reg_tor_in_duine
SECOND	sw_foreign_plot_governor_vik_reg_tor_in_duine
SECOND	sw_foreign_plot_governor_vik_reg_tintagol
FIRST	sw_foreign_plot_governor_vik_reg_vedrafjordr
FIRST	sw_foreign_plot_governor_vik_reg_tamworthige
THIRD	sw_foreign_plot_governor_vik_reg_tintagol
THIRD	sw_foreign_plot_governor_vik_reg_tamworthige
SECOND	sw_foreign_plot_governor_vik_reg_tamworthige
SECOND	sw_foreign_plot_governor_vik_reg_steanford
FIRST	sw_foreign_plot_governor_vik_reg_tintagol
FIRST	sw_foreign_plot_governor_vik_reg_snotingaham
THIRD	sw_foreign_plot_governor_vik_reg_steanford
THIRD	sw_foreign_plot_governor_vik_reg_snotingaham
SECOND	sw_foreign_plot_governor_vik_reg_snotingaham
SECOND	sw_foreign_plot_governor_vik_reg_seolesigge
FIRST	sw_foreign_plot_governor_vik_reg_steanford
FIRST	sw_foreign_plot_governor_vik_reg_scoan
THIRD	sw_foreign_plot_governor_vik_reg_seolesigge
THIRD	sw_foreign_plot_governor_vik_reg_scoan
SECOND	sw_foreign_plot_governor_vik_reg_scoan
SECOND	sw_foreign_plot_governor_vik_reg_rendlesham
FIRST	sw_foreign_plot_governor_vik_reg_seolesigge
FIRST	sw_foreign_plot_governor_vik_reg_rath_cruachan
THIRD	sw_foreign_plot_governor_vik_reg_rendlesham
THIRD	sw_foreign_plot_governor_vik_reg_rath_cruachan
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_lindcylne
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_lindcylne
FIRST	sw_foreign_plot_governor_vik_reg_rendlesham
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_haestingas
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_inis_faithlenn
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_inis_faithlenn
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_hlymrekr
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_hlymrekr
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_ioua
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_grantabrycg
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_guvan
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_guvan
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_grianan_aileach
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_grianan_aileach
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_haestingas
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_eoferwic
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_gleawceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_gleawceaster
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_exanceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_exanceaster
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_grantabrycg
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_sebuirgi
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_eidenburg
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_eidenburg
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dyflin
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dyflin
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_eoferwic
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_att
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_patraic
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_patraic
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_foither
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_foither
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_sebuirgi
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_dinefwr
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_druim_da_ethiar
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_druim_da_ethiar
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_doreceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_doreceaster
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dun_att
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_cippanhamm
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_corcach
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_corcach
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_colneceaster
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_dinefwr
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_cetretha
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_colneceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_cathair_commain
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_cetretha
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_ceaster
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_cippanhamm
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_casteltoun
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_ceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_cantwaraburg
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_casteltoun
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_carleol
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_cathair_commain
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_caisil
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_carleol
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_bornais
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_caisil
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_cair_gwent
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_cantwaraburg
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_blascona
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_cair_gwent
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_airchardan
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_blascona
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_bebbanburg
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_bornais
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_aethelingaeg
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_bebbanburg
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_aberteifi
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_aethelingaeg
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_achadh_bo
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_airchardan
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_aberffro
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_achadh_bo
FIRST	sw_foreign_settlers_drive_out_vik_reg_wintanceaster
SECOND	sw_foreign_settlers_drive_out_here_king_vik_reg_aberffro
FIRST	sw_foreign_settlers_drive_out_vik_reg_werham
FIRST	sw_foreign_settlers_drive_out_here_king_vik_reg_aberteifi
FIRST	sw_foreign_settlers_drive_out_vik_reg_waerincwicum
SECOND	sw_foreign_settlers_drive_out_vik_reg_wintanceaster
FIRST	sw_foreign_settlers_drive_out_vik_reg_veisafjordr
SECOND	sw_foreign_settlers_drive_out_vik_reg_werham
FIRST	sw_foreign_settlers_drive_out_vik_reg_vedrafjordr
SECOND	sw_foreign_settlers_drive_out_vik_reg_waerincwicum
FIRST	sw_foreign_settlers_drive_out_vik_reg_tor_in_duine
SECOND	sw_foreign_settlers_drive_out_vik_reg_veisafjordr
FIRST	sw_foreign_settlers_drive_out_vik_reg_tintagol
SECOND	sw_foreign_settlers_drive_out_vik_reg_vedrafjordr
FIRST	sw_foreign_settlers_drive_out_vik_reg_tamworthige
SECOND	sw_foreign_settlers_drive_out_vik_reg_tor_in_duine
FIRST	sw_foreign_settlers_drive_out_vik_reg_steanford
SECOND	sw_foreign_settlers_drive_out_vik_reg_tintagol
FIRST	sw_foreign_settlers_drive_out_vik_reg_snotingaham
SECOND	sw_foreign_settlers_drive_out_vik_reg_tamworthige
FIRST	sw_foreign_settlers_drive_out_vik_reg_seolesigge
SECOND	sw_foreign_settlers_drive_out_vik_reg_steanford
FIRST	sw_foreign_settlers_drive_out_vik_reg_scoan
SECOND	sw_foreign_settlers_drive_out_vik_reg_snotingaham
FIRST	sw_foreign_settlers_drive_out_vik_reg_rendlesham
SECOND	sw_foreign_settlers_drive_out_vik_reg_seolesigge
FIRST	sw_foreign_settlers_drive_out_vik_reg_rath_cruachan
SECOND	sw_foreign_settlers_drive_out_vik_reg_scoan
FIRST	sw_foreign_settlers_drive_out_vik_reg_northwic
SECOND	sw_foreign_settlers_drive_out_vik_reg_rendlesham
FIRST	sw_foreign_settlers_drive_out_vik_reg_northhamtun
SECOND	sw_foreign_settlers_drive_out_vik_reg_rath_cruachan
FIRST	sw_foreign_settlers_drive_out_vik_reg_nas
SECOND	sw_foreign_settlers_drive_out_vik_reg_northwic
FIRST	sw_foreign_settlers_drive_out_vik_reg_mameceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_northhamtun
FIRST	sw_foreign_settlers_drive_out_vik_reg_lunden
SECOND	sw_foreign_settlers_drive_out_vik_reg_nas
FIRST	sw_foreign_settlers_drive_out_vik_reg_loidis
SECOND	sw_foreign_settlers_drive_out_vik_reg_mameceaster
SECOND	sw_foreign_settlers_drive_out_vik_reg_lindcylne
SECOND	sw_foreign_settlers_drive_out_vik_reg_lunden
SECOND	sw_foreign_plot_governor_vik_reg_northwic
SECOND	sw_foreign_settlers_drive_out_vik_reg_loidis
SECOND	sw_foreign_plot_governor_vik_reg_rath_cruachan
THIRD	sw_foreign_plot_governor_vik_reg_northwic
THIRD	sw_foreign_plot_governor_vik_reg_northhamtun
FIRST	sw_foreign_plot_governor_vik_reg_northhamtun
SECOND	sw_foreign_plot_governor_vik_reg_nas
FIRST	sw_foreign_plot_governor_vik_reg_northwic
SECOND	sw_foreign_plot_governor_vik_reg_northhamtun
THIRD	sw_foreign_plot_governor_vik_reg_nas
THIRD	sw_foreign_plot_governor_vik_reg_mameceaster
FIRST	sw_foreign_plot_governor_vik_reg_mameceaster
SECOND	sw_foreign_plot_governor_vik_reg_lunden
FIRST	sw_foreign_plot_governor_vik_reg_nas
SECOND	sw_foreign_plot_governor_vik_reg_mameceaster
THIRD	sw_foreign_plot_governor_vik_reg_lunden
THIRD	sw_foreign_plot_governor_vik_reg_loidis
FIRST	sw_foreign_plot_governor_vik_reg_loidis
SECOND	sw_foreign_plot_governor_vik_reg_lindcylne
FIRST	sw_foreign_plot_governor_vik_reg_lunden
SECOND	sw_foreign_plot_governor_vik_reg_loidis
THIRD	sw_foreign_plot_governor_vik_reg_lindcylne
THIRD	sw_foreign_plot_governor_vik_reg_ioua
FIRST	sw_foreign_plot_governor_vik_reg_ioua
SECOND	sw_foreign_plot_governor_vik_reg_inis_faithlenn
FIRST	sw_foreign_plot_governor_vik_reg_lindcylne
SECOND	sw_foreign_plot_governor_vik_reg_ioua
THIRD	sw_foreign_plot_governor_vik_reg_inis_faithlenn
THIRD	sw_foreign_plot_governor_vik_reg_hlymrekr
FIRST	sw_foreign_plot_governor_vik_reg_hlymrekr
SECOND	sw_foreign_plot_governor_vik_reg_haestingas
FIRST	sw_foreign_plot_governor_vik_reg_inis_faithlenn
SECOND	sw_foreign_plot_governor_vik_reg_hlymrekr
THIRD	sw_foreign_plot_governor_vik_reg_haestingas
THIRD	sw_foreign_plot_governor_vik_reg_guvan
FIRST	sw_foreign_plot_governor_vik_reg_guvan
SECOND	sw_foreign_plot_governor_vik_reg_grianan_aileach
FIRST	sw_foreign_plot_governor_vik_reg_haestingas
SECOND	sw_foreign_plot_governor_vik_reg_guvan
THIRD	sw_foreign_plot_governor_vik_reg_grianan_aileach
THIRD	sw_foreign_plot_governor_vik_reg_grantabrycg
FIRST	sw_foreign_plot_governor_vik_reg_grantabrycg
SECOND	sw_foreign_plot_governor_vik_reg_gleawceaster
FIRST	sw_foreign_plot_governor_vik_reg_grianan_aileach
SECOND	sw_foreign_plot_governor_vik_reg_grantabrycg
THIRD	sw_foreign_plot_governor_vik_reg_gleawceaster
THIRD	sw_foreign_plot_governor_vik_reg_exanceaster
FIRST	sw_foreign_plot_governor_vik_reg_exanceaster
SECOND	sw_foreign_plot_governor_vik_reg_eoferwic
FIRST	sw_foreign_plot_governor_vik_reg_gleawceaster
SECOND	sw_foreign_plot_governor_vik_reg_exanceaster
THIRD	sw_foreign_plot_governor_vik_reg_eoferwic
THIRD	sw_foreign_plot_governor_vik_reg_eidenburg
FIRST	sw_foreign_plot_governor_vik_reg_eidenburg
SECOND	sw_foreign_plot_governor_vik_reg_dyflin
FIRST	sw_foreign_plot_governor_vik_reg_eoferwic
SECOND	sw_foreign_plot_governor_vik_reg_eidenburg
THIRD	sw_foreign_plot_governor_vik_reg_dyflin
THIRD	sw_foreign_plot_governor_vik_reg_dun_sebuirgi
FIRST	sw_foreign_plot_governor_vik_reg_dun_sebuirgi
SECOND	sw_foreign_plot_governor_vik_reg_dun_patraic
FIRST	sw_foreign_plot_governor_vik_reg_dyflin
SECOND	sw_foreign_plot_governor_vik_reg_dun_sebuirgi
THIRD	sw_foreign_plot_governor_vik_reg_dun_patraic
THIRD	sw_foreign_plot_governor_vik_reg_dun_foither
FIRST	sw_foreign_plot_governor_vik_reg_dun_foither
SECOND	sw_foreign_plot_governor_vik_reg_dun_att
FIRST	sw_foreign_plot_governor_vik_reg_dun_patraic
SECOND	sw_foreign_plot_governor_vik_reg_dun_foither
THIRD	sw_foreign_plot_governor_vik_reg_dun_att
THIRD	sw_foreign_plot_governor_vik_reg_druim_da_ethiar
FIRST	sw_foreign_plot_governor_vik_reg_druim_da_ethiar
SECOND	sw_foreign_plot_governor_vik_reg_doreceaster
FIRST	sw_foreign_plot_governor_vik_reg_dun_att
SECOND	sw_foreign_plot_governor_vik_reg_druim_da_ethiar
THIRD	sw_foreign_plot_governor_vik_reg_doreceaster
THIRD	sw_foreign_plot_governor_vik_reg_dinefwr
FIRST	sw_foreign_plot_governor_vik_reg_dinefwr
SECOND	sw_foreign_plot_governor_vik_reg_corcach
FIRST	sw_foreign_plot_governor_vik_reg_doreceaster
SECOND	sw_foreign_plot_governor_vik_reg_dinefwr
THIRD	sw_foreign_plot_governor_vik_reg_corcach
THIRD	sw_foreign_plot_governor_vik_reg_colneceaster
FIRST	sw_foreign_plot_governor_vik_reg_colneceaster
SECOND	sw_foreign_plot_governor_vik_reg_cippanhamm
FIRST	sw_foreign_plot_governor_vik_reg_corcach
SECOND	sw_foreign_plot_governor_vik_reg_colneceaster
THIRD	sw_foreign_plot_governor_vik_reg_cippanhamm
THIRD	sw_foreign_plot_governor_vik_reg_cetretha
FIRST	sw_foreign_plot_governor_vik_reg_cetretha
SECOND	sw_foreign_plot_governor_vik_reg_ceaster
FIRST	sw_foreign_plot_governor_vik_reg_cippanhamm
SECOND	sw_foreign_plot_governor_vik_reg_cetretha
THIRD	sw_foreign_plot_governor_vik_reg_ceaster
THIRD	sw_foreign_plot_governor_vik_reg_cathair_commain
FIRST	sw_foreign_plot_governor_vik_reg_cathair_commain
SECOND	sw_foreign_plot_governor_vik_reg_casteltoun
FIRST	sw_foreign_plot_governor_vik_reg_ceaster
SECOND	sw_foreign_plot_governor_vik_reg_cathair_commain
THIRD	sw_foreign_plot_governor_vik_reg_casteltoun
THIRD	sw_foreign_plot_governor_vik_reg_carleol
FIRST	sw_foreign_plot_governor_vik_reg_carleol
SECOND	sw_foreign_plot_governor_vik_reg_cantwaraburg
FIRST	sw_foreign_plot_governor_vik_reg_casteltoun
SECOND	sw_foreign_plot_governor_vik_reg_carleol
THIRD	sw_foreign_plot_governor_vik_reg_cantwaraburg
THIRD	sw_foreign_plot_governor_vik_reg_caisil
FIRST	sw_foreign_plot_governor_vik_reg_caisil
SECOND	sw_foreign_plot_governor_vik_reg_cair_gwent
FIRST	sw_foreign_plot_governor_vik_reg_cantwaraburg
SECOND	sw_foreign_plot_governor_vik_reg_caisil
THIRD	sw_foreign_plot_governor_vik_reg_cair_gwent
THIRD	sw_foreign_plot_governor_vik_reg_bornais
FIRST	sw_foreign_plot_governor_vik_reg_bornais
SECOND	sw_foreign_plot_governor_vik_reg_blascona
FIRST	sw_foreign_plot_governor_vik_reg_cair_gwent
SECOND	sw_foreign_plot_governor_vik_reg_bornais
THIRD	sw_foreign_plot_governor_vik_reg_blascona
THIRD	sw_foreign_plot_governor_vik_reg_bebbanburg
FIRST	sw_foreign_plot_governor_vik_reg_bebbanburg
SECOND	sw_foreign_plot_governor_vik_reg_airchardan
FIRST	sw_foreign_plot_governor_vik_reg_blascona
SECOND	sw_foreign_plot_governor_vik_reg_bebbanburg
THIRD	sw_foreign_plot_governor_vik_reg_airchardan
THIRD	sw_foreign_plot_governor_vik_reg_aethelingaeg
FIRST	sw_foreign_plot_governor_vik_reg_aethelingaeg
SECOND	sw_foreign_plot_governor_vik_reg_achadh_bo
FIRST	sw_foreign_plot_governor_vik_reg_airchardan
SECOND	sw_foreign_plot_governor_vik_reg_aethelingaeg
THIRD	sw_foreign_plot_governor_vik_reg_achadh_bo
THIRD	sw_foreign_plot_governor_vik_reg_aberteifi
FIRST	sw_foreign_plot_governor_vik_reg_aberteifi
SECOND	sw_foreign_plot_governor_vik_reg_aberffro
FIRST	sw_foreign_plot_governor_vik_reg_achadh_bo
SECOND	sw_foreign_plot_governor_vik_reg_aberteifi
THIRD	sw_foreign_plot_governor_vik_reg_aberffro
SECOND	sw_foreign_oaths_vik_reg_wintanceaster
SECOND	sw_foreign_oaths_vik_reg_werham
SECOND	sw_foreign_oaths_vik_reg_waerincwicum
FIRST	sw_foreign_plot_governor_vik_reg_aberffro
FIRST	sw_foreign_oaths_vik_reg_wintanceaster
FIRST	sw_foreign_oaths_vik_reg_werham
SECOND	sw_foreign_oaths_vik_reg_veisafjordr
SECOND	sw_foreign_oaths_vik_reg_vedrafjordr
SECOND	sw_foreign_oaths_vik_reg_tor_in_duine
FIRST	sw_foreign_oaths_vik_reg_waerincwicum
FIRST	sw_foreign_oaths_vik_reg_veisafjordr
FIRST	sw_foreign_oaths_vik_reg_vedrafjordr
SECOND	sw_foreign_oaths_vik_reg_tintagol
SECOND	sw_foreign_oaths_vik_reg_tamworthige
SECOND	sw_foreign_oaths_vik_reg_steanford
FIRST	sw_foreign_oaths_vik_reg_tor_in_duine
FIRST	sw_foreign_oaths_vik_reg_tintagol
FIRST	sw_foreign_oaths_vik_reg_tamworthige
SECOND	sw_foreign_oaths_vik_reg_snotingaham
SECOND	sw_foreign_oaths_vik_reg_seolesigge
SECOND	sw_foreign_oaths_vik_reg_scoan
FIRST	sw_foreign_oaths_vik_reg_steanford
FIRST	sw_foreign_oaths_vik_reg_snotingaham
FIRST	sw_foreign_oaths_vik_reg_seolesigge
SECOND	sw_foreign_oaths_vik_reg_rendlesham
SECOND	sw_foreign_oaths_vik_reg_rath_cruachan
SECOND	sw_foreign_oaths_vik_reg_northwic
FIRST	sw_foreign_oaths_vik_reg_scoan
FIRST	sw_foreign_oaths_vik_reg_rendlesham
FIRST	sw_foreign_oaths_vik_reg_rath_cruachan
SECOND	sw_foreign_oaths_vik_reg_northhamtun
SECOND	sw_foreign_oaths_vik_reg_nas
SECOND	sw_foreign_oaths_vik_reg_mameceaster
FIRST	sw_foreign_oaths_vik_reg_northwic
FIRST	sw_foreign_oaths_vik_reg_northhamtun
FIRST	sw_foreign_oaths_vik_reg_nas
SECOND	sw_foreign_oaths_vik_reg_lunden
SECOND	sw_foreign_oaths_vik_reg_loidis
SECOND	sw_foreign_oaths_vik_reg_lindcylne
FIRST	sw_foreign_oaths_vik_reg_mameceaster
FIRST	sw_foreign_oaths_vik_reg_lunden
FIRST	sw_foreign_oaths_vik_reg_loidis
SECOND	sw_foreign_oaths_vik_reg_ioua
FIRST	sw_foreign_oaths_vik_reg_lindcylne
SECOND	sw_foreign_oaths_vik_reg_inis_faithlenn
FIRST	sw_foreign_oaths_vik_reg_ioua
SECOND	sw_foreign_oaths_vik_reg_hlymrekr
FIRST	sw_foreign_oaths_vik_reg_inis_faithlenn
SECOND	sw_foreign_oaths_vik_reg_haestingas
FIRST	sw_foreign_oaths_vik_reg_hlymrekr
SECOND	sw_foreign_oaths_vik_reg_guvan
FIRST	sw_foreign_oaths_vik_reg_haestingas
SECOND	sw_foreign_oaths_vik_reg_grianan_aileach
FIRST	sw_foreign_oaths_vik_reg_guvan
SECOND	sw_foreign_oaths_vik_reg_grantabrycg
FIRST	sw_foreign_oaths_vik_reg_grianan_aileach
SECOND	sw_foreign_oaths_vik_reg_gleawceaster
FIRST	sw_foreign_oaths_vik_reg_grantabrycg
SECOND	sw_foreign_oaths_vik_reg_exanceaster
FIRST	sw_foreign_oaths_vik_reg_gleawceaster
SECOND	sw_foreign_oaths_vik_reg_eoferwic
FIRST	sw_foreign_oaths_vik_reg_exanceaster
SECOND	sw_foreign_oaths_vik_reg_eidenburg
FIRST	sw_foreign_oaths_vik_reg_eoferwic
SECOND	sw_foreign_oaths_vik_reg_dyflin
FIRST	sw_foreign_oaths_vik_reg_eidenburg
SECOND	sw_foreign_oaths_vik_reg_dun_sebuirgi
FIRST	sw_foreign_oaths_vik_reg_dyflin
SECOND	sw_foreign_oaths_vik_reg_dun_patraic
FIRST	sw_foreign_oaths_vik_reg_dun_sebuirgi
SECOND	sw_foreign_oaths_vik_reg_dun_foither
FIRST	sw_foreign_oaths_vik_reg_dun_patraic
SECOND	sw_foreign_oaths_vik_reg_dun_att
FIRST	sw_foreign_oaths_vik_reg_dun_foither
SECOND	sw_foreign_oaths_vik_reg_druim_da_ethiar
FIRST	sw_foreign_oaths_vik_reg_dun_att
SECOND	sw_foreign_oaths_vik_reg_doreceaster
FIRST	sw_foreign_oaths_vik_reg_druim_da_ethiar
SECOND	sw_foreign_oaths_vik_reg_dinefwr
FIRST	sw_foreign_oaths_vik_reg_doreceaster
SECOND	sw_foreign_oaths_vik_reg_corcach
FIRST	sw_foreign_oaths_vik_reg_dinefwr
SECOND	sw_foreign_oaths_vik_reg_colneceaster
FIRST	sw_foreign_oaths_vik_reg_corcach
SECOND	sw_foreign_oaths_vik_reg_cippanhamm
FIRST	sw_foreign_oaths_vik_reg_colneceaster
SECOND	sw_foreign_oaths_vik_reg_cetretha
FIRST	sw_foreign_oaths_vik_reg_cippanhamm
SECOND	sw_foreign_oaths_vik_reg_ceaster
FIRST	sw_foreign_oaths_vik_reg_cetretha
SECOND	sw_foreign_oaths_vik_reg_cathair_commain
