trait_level	effect	effect_scope	value
shield_title_vik_reg_tanet_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tanet_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tanet_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tanet_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tanet_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tanet_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tanet_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_terra_incognita_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_terra_incognita_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_terra_incognita_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_terra_incognita_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_terra_incognita_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_terra_incognita_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_terra_incognita_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_terra_incognita_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_terra_incognita_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_terra_incognita_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_terra_incognita_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_terra_incognita_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_terra_incognita_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_terra_incognita_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_terra_incognita_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_theodford_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_theodford_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_theodford_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_theodford_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_theodford_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_theodford_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_theodford_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_theodford_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_theodford_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_theodford_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_theodford_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_theodford_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_theodford_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_theodford_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_theodford_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_thursa_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_thursa_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_thursa_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_thursa_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_thursa_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_thursa_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_thursa_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_thursa_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_thursa_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_thursa_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_thursa_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_thursa_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_thursa_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_thursa_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_thursa_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tilaburg_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tilaburg_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tilaburg_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tilaburg_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tilaburg_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tilaburg_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tilaburg_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tilaburg_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tilaburg_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tilaburg_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tilaburg_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tilaburg_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tilaburg_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tilaburg_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tilaburg_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tintagol_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tintagol_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tintagol_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tintagol_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tintagol_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tintagol_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tintagol_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tintagol_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tintagol_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tintagol_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tintagol_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tintagol_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tintagol_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tintagol_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tintagol_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tor_in_duine_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tor_in_duine_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tor_in_duine_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tor_in_duine_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tor_in_duine_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tor_in_duine_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tor_in_duine_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tor_in_duine_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tor_in_duine_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tor_in_duine_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tor_in_duine_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tor_in_duine_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tor_in_duine_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tor_in_duine_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tor_in_duine_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_torfness_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_torfness_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_torfness_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_torfness_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_torfness_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_torfness_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_torfness_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_torfness_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_torfness_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_torfness_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_torfness_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_torfness_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_torfness_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_torfness_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_torfness_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_totanes_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_totanes_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_totanes_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_totanes_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_totanes_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_totanes_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_totanes_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_totanes_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_totanes_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_totanes_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_totanes_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_totanes_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_totanes_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_totanes_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_totanes_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuaim_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuaim_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuaim_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuaim_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuaim_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuaim_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuaim_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuaim_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuaim_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuaim_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuaim_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuaim_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuaim_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuaim_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuaim_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuam_greine_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuam_greine_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuam_greine_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuam_greine_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuam_greine_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuam_greine_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuam_greine_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuam_greine_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuam_greine_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuam_greine_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuam_greine_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuam_greine_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tuam_greine_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tuam_greine_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tuam_greine_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tureceseig_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tureceseig_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tureceseig_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tureceseig_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tureceseig_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tureceseig_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tureceseig_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tureceseig_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tureceseig_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tureceseig_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tureceseig_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tureceseig_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_tureceseig_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_tureceseig_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_tureceseig_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_vedrafjordr_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_vedrafjordr_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_vedrafjordr_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_vedrafjordr_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_vedrafjordr_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_vedrafjordr_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_vedrafjordr_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_vedrafjordr_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_vedrafjordr_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_vedrafjordr_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_vedrafjordr_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_vedrafjordr_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_vedrafjordr_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_vedrafjordr_welsh_1	vik_influence_mod	character_to_character_own	3.0
